date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,phase_offset,cadence
2018-07-02,100024.58299999998,100024.58299999998,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,1,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-03,100049.17204323887,100049.17204323887,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,2,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-04,100073.76713120224,100073.76713120224,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,3,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-05,100098.36826537609,100098.36826537609,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,4,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-06,100122.97544724676,100122.97544724676,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,5,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-10,100147.58867830095,100147.58867830095,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,6,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-11,100172.20796002573,100172.20796002573,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,7,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-12,100196.83329390852,100196.83329390852,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,8,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-13,100221.46468143715,100221.46468143715,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,9,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-16,100246.10212409978,100246.10212409978,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,10,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-17,100270.74562338494,100270.74562338494,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,11,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-18,100295.39518078152,100295.39518078152,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,12,0,0,0,0,0,0,0,0,3172.427158459685,13,15
2018-07-19,100320.0507977788,100320.0507977788,0.0,0,0,0.0,1,0.00024583,C15_P13,10,15,15,0.15,0.2,0.2,0,0,13,0,0,0,0,0,0,0,0,3172.427158459685,13,15
